ap_name,switch,port,site
MX-DSC-TIT-016-WH7-WA005,MX-DSC-TIT-016-WH7-SW009,GigabitEthernet1/0/19,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA006,MX-DSC-TIT-016-WH7-SW004,GigabitEthernet1/0/19,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA007,MX-DSC-TIT-016-WH7-SW009,GigabitEthernet1/0/16,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA008,MX-DSC-TIT-016-WH7-SW009,GigabitEthernet1/0/17,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA009,MX-DSC-TIT-016-WH7-SW009,GigabitEthernet1/0/15,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA010,MX-DSC-TIT-016-WH7-SW005,GigabitEthernet1/0/20,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA011,MX-DSC-TIT-016-WH7-SW005,GigabitEthernet1/0/19,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA012,MX-DSC-TIT-016-WH7-SW001,GigabitEthernet1/0/2,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA013,MX-DSC-TIT-016-WH7-SW008,GigabitEthernet1/0/6,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA014,MX-DSC-TIT-016-WH7-SW008,GigabitEthernet1/0/3,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA015,MX-DSC-TIT-016-WH7-SW007,GigabitEthernet1/0/22,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA016,MX-DSC-TIT-016-WH7-SW007,GigabitEthernet1/0/21,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA017,MX-DSC-TIT-016-WH7-SW002,GigabitEthernet1/0/19,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA018,MX-DSC-TIT-016-WH7-SW002,GigabitEthernet1/0/20,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA019,MX-DSC-TIT-016-WH7-SW004,GigabitEthernet1/0/20,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA020,MX-DSC-TIT-016-WH7-SW002,GigabitEthernet1/0/21,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA021,MX-DSC-TIT-016-WH7-SW004,GigabitEthernet1/0/21,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA023,MX-DSC-TIT-016-WH7-SW008,GigabitEthernet1/0/4,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA024,MX-DSC-TIT-016-WH7-SW006,GigabitEthernet1/0/23,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA025,MX-DSC-TIT-016-WH7-SW010,GigabitEthernet1/0/1,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA026,MX-DSC-TIT-016-WH7-SW006,GigabitEthernet1/0/25,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA027,MX-DSC-TIT-016-WH7-SW006,GigabitEthernet1/0/26,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA028,MX-DSC-TIT-016-WH7-SW014,GigabitEthernet1/0/5,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA029,MX-DSC-TIT-016-WH7-SW014,GigabitEthernet1/0/4,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA030,MX-DSC-TIT-016-WH7-SW014,GigabitEthernet1/0/3,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA031,MX-DSC-TIT-016-WH7-SW014,GigabitEthernet1/0/2,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA032,MX-DSC-TIT-016-WH7-SW014,GigabitEthernet1/0/1,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA033,MX-DSC-TIT-016-WH7-SW010,GigabitEthernet1/0/3,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA034,MX-DSC-TIT-016-WH7-SW010,GigabitEthernet1/0/2,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA035,MX-DSC-TIT-016-WH7-SW003,GigabitEthernet1/0/10,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA036,MX-DSC-TIT-016-WH7-SW003,GigabitEthernet1/0/7,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA037,MX-DSC-TIT-016-WH7-SW018,GigabitEthernet1/0/18,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA038,MX-DSC-TIT-016-WH7-SW003,GigabitEthernet1/0/5,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA039,MX-DSC-TIT-016-WH7-SW012,GigabitEthernet1/0/18,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA040,MX-DSC-TIT-016-WH7-SW013,GigabitEthernet1/0/19,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA041,MX-DSC-TIT-016-WH7-SW013,GigabitEthernet1/0/18,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA042,MX-DSC-TIT-016-WH7-SW011,GigabitEthernet1/0/18,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA043,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/37,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA044,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/38,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA045,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/44,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA046,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/45,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA047,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/41,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA048,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/42,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA049,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/43,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA050,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/26,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA051,MX-DSC-TIT-016-WH7-SW011,GigabitEthernet1/0/24,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA052,MX-DSC-TIT-016-WH7-SW011,GigabitEthernet1/0/23,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA053,MX-DSC-TIT-016-WH7-SW012,GigabitEthernet1/0/20,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA054,MX-DSC-TIT-016-WH7-SW013,GigabitEthernet1/0/21,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA055,MX-DSC-TIT-016-WH7-SW013,GigabitEthernet1/0/20,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA056,MX-DSC-TIT-016-WH7-SW012,GigabitEthernet1/0/21,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA057,MX-DSC-TIT-016-WH7-SW012,GigabitEthernet1/0/22,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA058,MX-DSC-TIT-016-WH7-SW002,GigabitEthernet1/0/22,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA059,MX-DSC-TIT-016-WH7-SW012,GigabitEthernet1/0/19,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA060,MX-DSC-TIT-016-WH7-SW015,GigabitEthernet1/0/19,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA061,MX-DSC-TIT-016-WH7-SW015,GigabitEthernet1/0/18,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA062,MX-DSC-TIT-016-WH7-SW015,GigabitEthernet1/0/20,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA063,MX-DSC-TIT-016-WH7-SW015,GigabitEthernet1/0/17,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA064,MX-DSC-TIT-016-WH7-SW015,GigabitEthernet1/0/21,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA065,MX-DSC-TIT-016-WH7-SW014,GigabitEthernet1/0/22,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA066,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/39,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA067,MX-DSC-TIT-016-WH7-SW019,GigabitEthernet1/0/40,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA068,MX-DSC-TIT-016-WH7-SW015,GigabitEthernet1/0/22,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA069,MX-DSC-TIT-016-WH7-SW015,GigabitEthernet1/0/16,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-016-WH7-WA070,MX-DSC-TIT-016-WH7-SW011,GigabitEthernet1/0/19,LATO-MX-DSC-MEX-TIT-16
MX-DSC-TIT-019-WA001,MX-DSC-TIT-019-SW001,GigabitEthernet1/0/20,LATO-MX-DSC-MEX-TIT-19
MX-DSC-TIT-019-WA002,MX-DSC-TIT-019-SW001,GigabitEthernet1/0/22,LATO-MX-DSC-MEX-TIT-19
MX-DSC-TIT-019-WA003,MX-DSC-TIT-019-SW001,GigabitEthernet1/0/21,LATO-MX-DSC-MEX-TIT-19
MX-DSC-TLC-001-WA001,MX-DSC-TLC-001-SW001,GigabitEthernet1/0/7,LATO-MX-DSC-TLC-TLC-01
MX-DSC-TLC-001-WA002,MX-DSC-TLC-001-SW002,GigabitEthernet1/0/1,LATO-MX-DSC-TLC-TLC-01
MX-DSC-TLC-001-WA003,MX-DSC-TLC-001-SW002,GigabitEthernet1/0/3,LATO-MX-DSC-TLC-TLC-01
MX-DSC-TLC-001-WA004,MX-DSC-TLC-001-SW001,GigabitEthernet1/0/2,LATO-MX-DSC-TLC-TLC-01
MX-DSC-TLC-001-WA005,MX-DSC-TLC-001-SW002,GigabitEthernet1/0/2,LATO-MX-DSC-TLC-TLC-01
MX-DSC-TLC-002-WA001,MX-DSC-TLC-002-SW001,GigabitEthernet1/0/24,LATO-MX-DSC-TLC-TLC-02
MX-DSC-TLN-001-WA001,MX-DSC-TLN-001-SW001,GigabitEthernet1/0/20,LATO-MX-DSC-MEX-TLN-01
MX-DSC-TLN-001-WA002,MX-DSC-TLN-001-SW001,GigabitEthernet1/0/19,LATO-MX-DSC-MEX-TLN-01
MX-DSC-TLN-001-WA003,MX-DSC-TLN-001-SW001,GigabitEthernet1/0/18,LATO-MX-DSC-MEX-TLN-01
MX-DSC-TLP-001-WA001,MX-DSC-TLP-001-SW001,GigabitEthernet1/0/1,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA002,MX-DSC-TLP-001-SW001,GigabitEthernet1/0/2,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA003,MX-DSC-TLP-001-SW001,GigabitEthernet1/0/3,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA004,MX-DSC-TLP-001-SW005,GigabitEthernet1/0/10,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA005,MX-DSC-TLP-001-SW005,GigabitEthernet1/0/8,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA006,MX-DSC-TLP-001-SW002,GigabitEthernet1/0/6,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA007,MX-DSC-TLP-001-SW002,GigabitEthernet1/0/7,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA008,MX-DSC-TLP-001-SW002,GigabitEthernet1/0/8,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA009,MX-DSC-TLP-001-SW002,GigabitEthernet1/0/14,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA010,MX-DSC-TLP-001-SW002,GigabitEthernet1/0/13,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA011,MX-DSC-TLP-001-SW003,GigabitEthernet1/0/18,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA012,MX-DSC-TLP-001-SW002,GigabitEthernet1/0/15,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA013,MX-DSC-TLP-001-SW005,GigabitEthernet1/0/13,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TLP-001-WA014,MX-DSC-TLP-001-SW005,GigabitEthernet1/0/14,LATO-MX-DSC-MEX-TLP-01
MX-DSC-TRC-001-WA001,MX-DSC-TRC-001-SW001,GigabitEthernet1/0/19,LATO-MX-DSC-TRC-TRC-01
MX-DSC-TUL-001-DOT-WA018,MX-DSC-TUL-001-SW009,GigabitEthernet1/0/19,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-DOT-WA019,MX-DSC-TUL-001-SW004,GigabitEthernet1/0/19,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-ORI-WA005,MX-DSC-TUL-001-SW005,GigabitEthernet1/0/1,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-ORI-WA009,MX-DSC-TUL-001-SW005,GigabitEthernet1/0/4,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-ORI-WA010,MX-DSC-TUL-001-SW005,GigabitEthernet1/0/3,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-ORI-WA011,MX-DSC-TUL-001-SW004,GigabitEthernet1/0/11,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA002,MX-DSC-TUL-001-SW003,GigabitEthernet1/0/1,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA003,MX-DSC-TUL-001-SW003,GigabitEthernet1/0/3,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA012,MX-DSC-TUL-001-SW006,GigabitEthernet1/0/20,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA013,MX-DSC-TUL-001-SW006,GigabitEthernet1/0/22,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA014,MX-DSC-TUL-001-SW006,GigabitEthernet1/0/19,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA015,MX-DSC-TUL-001-SW006,GigabitEthernet1/0/21,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA016,MX-DSC-TUL-001-SW007,GigabitEthernet1/0/25,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA017,MX-DSC-TUL-001-SW004,GigabitEthernet1/0/18,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA020,MX-DSC-TUL-001-SW009,GigabitEthernet1/0/16,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-SEP-WA021,MX-DSC-TUL-001-SW009,GigabitEthernet1/0/15,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-WA001,MX-DSC-TUL-001-SW003,GigabitEthernet1/0/2,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-WA004,MX-DSC-TUL-001-SW004,GigabitEthernet1/0/1,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-WA006,MX-DSC-TUL-001-SW004,GigabitEthernet1/0/3,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-WA007,MX-DSC-TUL-001-SW001,GigabitEthernet1/0/1,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-001-WA008,MX-DSC-TUL-001-SW001,GigabitEthernet1/0/4,LATO-MX-DSC-TUL-TUL-01
MX-DSC-TUL-002-FOR-WA013,MX-DSC-TUL-002-SW009,GigabitEthernet1/0/43,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-FOR-WA014,MX-DSC-TUL-002-SW009,GigabitEthernet1/0/45,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-FOR-WA015,MX-DSC-TUL-002-SW009,GigabitEthernet1/0/46,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-FOR-WA016,MX-DSC-TUL-002-SW010,GigabitEthernet1/0/45,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-FOR-WA017,MX-DSC-TUL-002-SW010,GigabitEthernet1/0/44,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-FOR-WA018,MX-DSC-TUL-002-SW010,GigabitEthernet1/0/43,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-FOR-WA019,MX-DSC-TUL-002-SW010,GigabitEthernet1/0/46,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-FOR-WA020,MX-DSC-TUL-002-SW009,GigabitEthernet1/0/44,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-FOR-WA021,MX-DSC-TUL-002-SW009,GigabitEthernet1/0/21,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-FOR-WA022,MX-DSC-TUL-002-SW009,GigabitEthernet1/0/20,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA001,MX-DSC-TUL-002-SW004,GigabitEthernet1/0/1,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA002,MX-DSC-TUL-002-SW006,GigabitEthernet1/0/2,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA003,MX-DSC-TUL-002-SW004,GigabitEthernet1/0/2,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA004,MX-DSC-TUL-002-SW002,GigabitEthernet1/0/3,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA005,MX-DSC-TUL-002-SW001,GigabitEthernet1/0/2,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA006,MX-DSC-TUL-002-SW012,GigabitEthernet1/0/4,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA007,MX-DSC-TUL-002-SW001,GigabitEthernet1/0/8,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA008,MX-DSC-TUL-002-SW001,GigabitEthernet1/0/7,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA009,MX-DSC-TUL-002-SW006,GigabitEthernet1/0/1,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA010,MX-DSC-TUL-002-SW002,GigabitEthernet1/0/5,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA011,MX-DSC-TUL-002-SW010,GigabitEthernet1/0/41,LATO-MX-DSC-TUL-TUL-02
MX-DSC-TUL-002-NIK-WA012,MX-DSC-TUL-002-SW002,GigabitEthernet1/0/4,LATO-MX-DSC-TUL-TUL-02
MX-DSC-VSA-001-WA001,MX-DSC-VSA-001-SW002,GigabitEthernet1/0/17,LATO-MX-DSC-VSA-VSA-01
MX-DSC-VSA-001-WA002,MX-DSC-VSA-001-SW001,GigabitEthernet1/0/14,LATO-MX-DSC-VSA-VSA-01
MX-DSC-VWO-001-WA001,MX-DSC-VWO-001-SW001,GigabitEthernet1/0/9,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA002,MX-DSC-VWO-001-SW002,GigabitEthernet1/0/8,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA003,MX-DSC-VWO-001-SW003,GigabitEthernet1/0/6,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA004,MX-DSC-VWO-001-SW009,GigabitEthernet1/0/21,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA005,MX-DSC-VWO-001-SW009,GigabitEthernet1/0/20,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA006,MX-DSC-VWO-001-SW009,GigabitEthernet1/0/18,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA007,MX-DSC-VWO-001-SW010,GigabitEthernet1/0/20,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA008,MX-DSC-VWO-001-SW010,GigabitEthernet1/0/22,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA009,MX-DSC-VWO-001-SW009,GigabitEthernet1/0/19,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA010,MX-DSC-VWO-001-SW011,GigabitEthernet1/0/18,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA011,MX-DSC-VWO-001-SW011,GigabitEthernet1/0/20,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA012,MX-DSC-VWO-001-SW008,GigabitEthernet1/0/20,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA013,MX-DSC-VWO-001-SW010,GigabitEthernet1/0/19,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA014,MX-DSC-VWO-001-SW011,GigabitEthernet1/0/19,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA014,MX-DSC-VWO-001-SW011,GigabitEthernet1/0/19,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA015,MX-DSC-VWO-001-SW008,GigabitEthernet1/0/19,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA016,MX-DSC-VWO-001-SW008,GigabitEthernet1/0/18,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA017,MX-DSC-VWO-001-SW009,GigabitEthernet1/0/22,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA018,MX-DSC-VWO-001-SW004,GigabitEthernet1/0/18,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-001-WA019,MX-DSC-VWO-001-SW001,GigabitEthernet1/0/2,LATO-MX-DSC-PBC-VWO-01
MX-DSC-VWO-002-WA001,MX-DSC-VWO-002-SW001,GigabitEthernet1/0/22,LATO-MX-DSC-PBC-VWO-02
MX-DSC-VWO-003-WA001,MX-DSC-VWO-003-SW002,GigabitEthernet1/0/3,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA002,MX-DSC-VWO-003-SW002,GigabitEthernet1/0/1,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA003,MX-DSC-VWO-003-SW002,GigabitEthernet1/0/2,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA004,MX-DSC-VWO-003-SW003,GigabitEthernet1/0/1,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA005,MX-DSC-VWO-003-SW003,GigabitEthernet1/0/2,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA007,MX-DSC-VWO-003-SW003,GigabitEthernet1/0/4,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA008,MX-DSC-VWO-003-SW004,GigabitEthernet1/0/1,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA009,MX-DSC-VWO-003-SW005,GigabitEthernet1/0/1,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA010,MX-DSC-VWO-003-SW005,GigabitEthernet1/0/4,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA011,MX-DSC-VWO-003-SW004,GigabitEthernet1/0/5,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA012,MX-DSC-VWO-003-SW004,GigabitEthernet1/0/3,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA013,MX-DSC-VWO-003-SW006,GigabitEthernet1/0/2,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-003-WA014,MX-DSC-VWO-003-SW006,GigabitEthernet1/0/3,LATO-MX-DSC-PBC-VWO-03
MX-DSC-VWO-004-WA001,MX-DSC-VWO-004-SW003,GigabitEthernet1/0/21,LATO-MX-DSC-PBC-VWO-04
MX-DSC-ZAC-001-WA001,MX-DSC-ZAC-001-SW001,GigabitEthernet1/0/24,LATO-MX-DSC-ZAC-ZAC-01
MX-DSC-ZAC-001-WA002,MX-DSC-ZAC-001-SW002,GigabitEthernet1/0/24,LATO-MX-DSC-ZAC-ZAC-01
MX-EXP-ACA-SVC-WA001,LATO-MX-EXP-ACA-SVC-SW001,GigabitEthernet1/0/5,LATO-MX-EXP-ACA-SVC-01
MX-EXP-ACA-SVC-WA002,LATO-MX-EXP-ACA-SVC-SW001,GigabitEthernet1/0/44,LATO-MX-EXP-ACA-SVC-01
MX-EXP-AGU-SVC-WA001,LATO-MX-EXP-AGU-SVC-SW001,GigabitEthernet1/0/45,LATO-MX-EXP-AGU-SVC-01
MX-EXP-AGU-SVC-WA002,LATO-MX-EXP-AGU-SVC-SW001,GigabitEthernet1/0/46,LATO-MX-EXP-AGU-SVC-01
MX-EXP-AOY-CA-WA001,LATO-MX-EXP-HMO-AOY-SW002,GigabitEthernet1/0/36,LATO-MX-EXP-AOY-CA-01
MX-EXP-BJX-SVC-WA002,LATO-MX-EXP-BJX-SVC-SW001,GigabitEthernet1/0/41,LATO-MX-EXP-BJX-SVC-01
MX-EXP-BJX-SVC-WA003,LATO-MX-EXP-BJX-SVC-SW003,GigabitEthernet1/0/19,LATO-MX-EXP-BJX-SVC-01
MX-EXP-BJX-SVC-WA004,LATO-MX-EXP-BJX-SVC-SW001,GigabitEthernet1/0/43,LATO-MX-EXP-BJX-SVC-01
MX-EXP-BJX-SVC-WA005,LATO-MX-EXP-BJX-SVC-SW003,GigabitEthernet1/0/23,LATO-MX-EXP-BJX-SVC-01
MX-EXP-BJX-SVC-WA006,LATO-MX-EXP-BJX-SVC-SW001,GigabitEthernet1/0/45,LATO-MX-EXP-BJX-SVC-01
MX-EXP-BJX-SVC-WA007,LATO-MX-EXP-BJX-SVC-SW003,GigabitEthernet1/0/21,LATO-MX-EXP-BJX-SVC-01
MX-EXP-CEN-SVC-WA001,LATO-MX-EXP-CEN-SVC-SW001,FastEthernet0/46,LATO-MX-EXP-CEN-SVC-01
MX-EXP-CEN-SVC-WA002,LATO-MX-EXP-CEN-SVC-SW001,FastEthernet0/41,LATO-MX-EXP-CEN-SVC-01
MX-EXP-CEN-SVC-WA003,LATO-MX-EXP-CEN-SVC-SW001,FastEthernet0/45,LATO-MX-EXP-CEN-SVC-01
MX-EXP-CJS-PMJ-WA001,LATO-LATO-MX-EXP-CJS-PMJ-SW01,GigabitEthernet1/0/17,LATO-MX-EXP-CJS-PMJ-01
MX-EXP-CJS-SVC-WA001,LATO-MX-EXP-CJS-SVC-SW002,GigabitEthernet1/0/3,LATO-MX-EXP-CJS-SVC-01
MX-EXP-CJS-SVC-WA002,LATO-MX-EXP-CJS-SVC-SW002,GigabitEthernet1/0/4,LATO-MX-EXP-CJS-SVC-01
